Numero animale;Gruppo;Data evento;Tipo;Descrizione;Data uscita;Utente;Data;Tempo;Mese;Anno;Mese Anno
917;VMS 2;2019-03-08 14:20:45.417;Note;Generale;;Nicola;2019-03-08;14:20:45.417000;3;2019;2019-03
801;Asciutte;2019-03-08 08:01:07.650;Cambio gruppo;5, Asciutte -> 3, VMS 3;;Nicola;2019-03-08;08:01:07.650000;3;2019;2019-03
-1;;2019-03-08 00:00:00.000;Ingresso;Nascita;2019-03-08 00:00:00.000;Nicola;2019-03-08;00:00:00;3;2019;2019-03
-1;;2019-03-08 00:00:00.000;Riforma;"Morto; Morte";2019-03-08 00:00:00.000;Nicola;2019-03-08;00:00:00;3;2019;2019-03
801;Asciutte;2019-03-08 00:00:00.000;Parto;"Normale; Nato morto - {bfbbd740-cc43-4e69-a50a-d5f1ac0cc54d}";;Nicola;2019-03-08;00:00:00;3;2019;2019-03
902;VMS 2;2019-03-07 17:20:13.233;Note;Generale;;Nicola;2019-03-07;17:20:13.233000;3;2019;2019-03
901;VMS 2;2019-03-07 17:19:44.800;Note;Generale;;Nicola;2019-03-07;17:19:44.800000;3;2019;2019-03
900;VMS 2;2019-03-07 17:19:12.757;Note;Generale;2020-01-17 11:13:59.030;Nicola;2019-03-07;17:19:12.757000;3;2019;2019-03
919;VMS 2;2019-03-07 16:25:09.993;Cambio ID del transponder; -> 9185;;;2019-03-07;16:25:09.993000;3;2019;2019-03
106;VMS 1;2019-03-07 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-03-07;00:00:00;3;2019;2019-03
730;VMS 3;2019-03-07 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-03-07;00:00:00;3;2019;2019-03
747;VMS 3;2019-03-07 00:00:00.000;Controllo gravidanza;+;2021-08-24 07:40:51.130;Nicola;2019-03-07;00:00:00;3;2019;2019-03
919;VMS 2;2019-03-07 00:00:00.000;Parto;"Normale; 565120";;Nicola;2019-03-07;00:00:00;3;2019;2019-03
949;VMS 3;2019-03-07 00:00:00.000;Controllo gravidanza;+;2021-12-07 09:39:42.997;Nicola;2019-03-07;00:00:00;3;2019;2019-03
565120;Vitelli;2019-03-07 00:00:00.000;Ingresso;Nascita;2019-03-26 23:59:00.000;Nicola;2019-03-07;00:00:00;3;2019;2019-03
914;VMS 2;2019-03-06 15:31:43.140;Note;Generale;;Nicola;2019-03-06;15:31:43.140000;3;2019;2019-03
905;VMS 2;2019-03-06 15:31:12.703;Note;Generale;2021-09-15 22:37:04.723;Nicola;2019-03-06;15:31:12.703000;3;2019;2019-03
421;VMS 4;2019-03-06 00:00:00.000;Controllo gravidanza;+;2020-02-24 10:35:52.607;Nicola;2019-03-06;00:00:00;3;2019;2019-03
947;VMS 3;2019-03-06 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:48.293;Nicola;2019-03-06;00:00:00;3;2019;2019-03
629;;2019-03-05 10:29:32.550;Asciutta;Dry Off;2020-01-17 11:12:49.563;Nicola;2019-03-05;10:29:32.550000;3;2019;2019-03
629;;2019-03-05 10:16:12.900;Cambio gruppo; -> 5, Asciutte;2020-01-17 11:12:49.563;Nicola;2019-03-05;10:16:12.900000;3;2019;2019-03
910;VMS 2;2019-03-05 10:01:14.830;Note;Generale;2021-04-01 14:47:02.330;Nicola;2019-03-05;10:01:14.830000;3;2019;2019-03
168;Asciutte;2019-03-05 08:47:08.913;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-04-21 23:59:00.000;Nicola;2019-03-05;08:47:08.913000;3;2019;2019-03
90;VMS 1;2019-03-05 00:00:00.000;Controllo gravidanza;+;2020-07-01 14:10:36.443;Nicola;2019-03-05;00:00:00;3;2019;2019-03
168;Asciutte;2019-03-05 00:00:00.000;Parto;"Normale; 565119";2021-04-21 23:59:00.000;Nicola;2019-03-05;00:00:00;3;2019;2019-03
429;VMS 4;2019-03-05 00:00:00.000;Controllo gravidanza;+;2020-08-26 14:27:56.770;Nicola;2019-03-05;00:00:00;3;2019;2019-03
17096;VMS 1;2019-03-05 00:00:00.000;Controllo gravidanza;+;2020-02-24 10:35:16.540;Nicola;2019-03-05;00:00:00;3;2019;2019-03
565119;Vitelli;2019-03-05 00:00:00.000;Ingresso;Nascita;2019-03-26 23:59:00.000;Nicola;2019-03-05;00:00:00;3;2019;2019-03
904;VMS 2;2019-03-04 15:29:52.827;Note;Generale;2021-03-04 14:41:37.057;Nicola;2019-03-04;15:29:52.827000;3;2019;2019-03
450;VMS 4;2019-03-04 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;Nicola;2019-03-04;00:00:00.010000;3;2019;2019-03
450;VMS 4;2019-03-04 00:00:00.007;Calore;Herd Navigator;;Nicola;2019-03-04;00:00:00.007000;3;2019;2019-03
428;VMS 4;2019-03-04 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-03-04;00:00:00;3;2019;2019-03
461;VMS 4;2019-03-04 00:00:00.000;Controllo gravidanza;+;2020-07-27 23:59:00.000;Nicola;2019-03-04;00:00:00;3;2019;2019-03
532;VMS 4;2019-03-04 00:00:00.000;Controllo gravidanza;+;2019-12-16 23:59:00.000;Nicola;2019-03-04;00:00:00;3;2019;2019-03
565;VMS 1;2019-03-04 00:00:00.000;Controllo gravidanza;+;2020-11-30 16:47:38.953;Nicola;2019-03-04;00:00:00;3;2019;2019-03
918;VMS 2;2019-03-03 10:32:37.200;Cambio ID del transponder; -> 5714;2021-03-04 14:41:37.057;;2019-03-03;10:32:37.200000;3;2019;2019-03
-1;;2019-03-03 00:00:00.000;Ingresso;Nascita;2019-03-03 00:00:00.000;Nicola;2019-03-03;00:00:00;3;2019;2019-03
-1;;2019-03-03 00:00:00.000;Riforma;"Morto; Morte";2019-03-03 00:00:00.000;Nicola;2019-03-03;00:00:00;3;2019;2019-03
918;VMS 2;2019-03-03 00:00:00.000;Parto;"Normale; Nato morto - {6f4ac3c1-a5a4-42e0-ada1-9852804e43fd}";2021-03-04 14:41:37.057;Nicola;2019-03-03;00:00:00;3;2019;2019-03
944;VMS 2;2019-03-03 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-03-03;00:00:00;3;2019;2019-03
945;Vitelli;2019-03-03 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-03-03;00:00:00;3;2019;2019-03
1415;Asciutte;2019-03-02 08:20:19.443;Cambio ID del transponder;4104 -> 7715;2021-02-23 18:48:34.677;;2019-03-02;08:20:19.443000;3;2019;2019-03
1415;Asciutte;2019-03-02 08:11:30.363;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-02-23 18:48:34.677;Nicola;2019-03-02;08:11:30.363000;3;2019;2019-03
1209;Asciutte;2019-03-02 08:10:52.347;Cambio gruppo;5, Asciutte -> 1, VMS 1;;Nicola;2019-03-02;08:10:52.347000;3;2019;2019-03
752;;2019-03-02 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;Nicola;2019-03-02;00:00:00.010000;3;2019;2019-03
752;;2019-03-02 00:00:00.007;Calore;Herd Navigator;;Nicola;2019-03-02;00:00:00.007000;3;2019;2019-03
47;VMS 1;2019-03-01 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-08-26 14:28:17.083;Nicola;2019-03-01;00:00:00.010000;3;2019;2019-03
625;VMS 1;2019-03-01 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-01-13 09:25:56.990;Nicola;2019-03-01;00:00:00.010000;3;2019;2019-03
701;VMS 3;2019-03-01 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-02-22 12:26:09.443;Nicola;2019-03-01;00:00:00.010000;3;2019;2019-03
47;VMS 1;2019-03-01 00:00:00.007;Calore;Herd Navigator;2020-08-26 14:28:17.083;Nicola;2019-03-01;00:00:00.007000;3;2019;2019-03
625;VMS 1;2019-03-01 00:00:00.007;Calore;Herd Navigator;2020-01-13 09:25:56.990;Nicola;2019-03-01;00:00:00.007000;3;2019;2019-03
701;VMS 3;2019-03-01 00:00:00.007;Calore;Herd Navigator;2020-02-22 12:26:09.443;Nicola;2019-03-01;00:00:00.007000;3;2019;2019-03
5116;Vitelli;2019-02-28 23:59:00.000;Riforma;"Venduto; Altro; 8";2019-02-28 23:59:00.000;Nicola;2019-02-28;23:59:00;2;2019;2019-02
565117;Vitelli;2019-02-28 23:59:00.000;Riforma;"Venduto; Altro; 8";2019-02-28 23:59:00.000;Nicola;2019-02-28;23:59:00;2;2019;2019-02
565118;Vitelli;2019-02-28 23:59:00.000;Riforma;"Venduto; Altro; 8";2019-02-28 23:59:00.000;Nicola;2019-02-28;23:59:00;2;2019;2019-02
5116;Vitelli;2019-02-28 23:54:00.000;Cambio gruppo;21, Vitelli -> ;2019-02-28 23:59:00.000;Nicola;2019-02-28;23:54:00;2;2019;2019-02
565117;Vitelli;2019-02-28 23:54:00.000;Cambio gruppo;21, Vitelli -> ;2019-02-28 23:59:00.000;Nicola;2019-02-28;23:54:00;2;2019;2019-02
565118;Vitelli;2019-02-28 23:54:00.000;Cambio gruppo;21, Vitelli -> ;2019-02-28 23:59:00.000;Nicola;2019-02-28;23:54:00;2;2019;2019-02
739;VMS 4;2019-02-28 11:59:48.327;Asciutta;Dry Off;2021-04-01 14:47:02.317;Nicola;2019-02-28;11:59:48.327000;2;2019;2019-02
739;VMS 4;2019-02-28 11:59:44.083;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-04-01 14:47:02.317;Nicola;2019-02-28;11:59:44.083000;2;2019;2019-02
564;VMS 4;2019-02-28 11:59:20.637;Asciutta;Dry Off;2021-04-21 23:59:00.000;Nicola;2019-02-28;11:59:20.637000;2;2019;2019-02
564;VMS 4;2019-02-28 11:59:16.410;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-04-21 23:59:00.000;Nicola;2019-02-28;11:59:16.410000;2;2019;2019-02
542;VMS 4;2019-02-28 11:59:09.343;Asciutta;Dry Off;2021-04-01 14:47:02.283;Nicola;2019-02-28;11:59:09.343000;2;2019;2019-02
542;VMS 4;2019-02-28 11:59:02.637;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-04-01 14:47:02.283;Nicola;2019-02-28;11:59:02.637000;2;2019;2019-02
250;VMS 4;2019-02-28 11:58:55.663;Asciutta;Dry Off;2021-02-09 09:12:32.867;Nicola;2019-02-28;11:58:55.663000;2;2019;2019-02
250;VMS 4;2019-02-28 11:58:51.437;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-02-09 09:12:32.867;Nicola;2019-02-28;11:58:51.437000;2;2019;2019-02
728;VMS 3;2019-02-28 11:58:42.857;Asciutta;Dry Off;;Nicola;2019-02-28;11:58:42.857000;2;2019;2019-02
728;VMS 3;2019-02-28 11:58:37.427;Cambio gruppo;3, VMS 3 -> 5, Asciutte;;Nicola;2019-02-28;11:58:37.427000;2;2019;2019-02
759;VMS 3;2019-02-28 11:58:26.227;Asciutta;Dry Off;;Nicola;2019-02-28;11:58:26.227000;2;2019;2019-02
759;VMS 3;2019-02-28 11:58:22.123;Cambio gruppo;3, VMS 3 -> 5, Asciutte;;Nicola;2019-02-28;11:58:22.123000;2;2019;2019-02
750;VMS 3;2019-02-28 11:58:16.087;Asciutta;Dry Off;2021-04-01 14:47:02.317;Nicola;2019-02-28;11:58:16.087000;2;2019;2019-02
750;VMS 3;2019-02-28 11:58:11.657;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2021-04-01 14:47:02.317;Nicola;2019-02-28;11:58:11.657000;2;2019;2019-02
719;VMS 3;2019-02-28 11:57:40.347;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2021-11-16 15:50:13.160;Nicola;2019-02-28;11:57:40.347000;2;2019;2019-02
719;VMS 3;2019-02-28 11:57:35.310;Asciutta;Dry Off;2021-11-16 15:50:13.160;Nicola;2019-02-28;11:57:35.310000;2;2019;2019-02
717;VMS 3;2019-02-28 11:57:27.900;Asciutta;Dry Off;2020-10-19 09:48:58.577;Nicola;2019-02-28;11:57:27.900000;2;2019;2019-02
717;VMS 3;2019-02-28 11:57:21.347;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2020-10-19 09:48:58.577;Nicola;2019-02-28;11:57:21.347000;2;2019;2019-02
710;VMS 3;2019-02-28 11:57:14.297;Asciutta;Dry Off;2020-01-17 11:13:16.880;Nicola;2019-02-28;11:57:14.297000;2;2019;2019-02
710;VMS 3;2019-02-28 11:57:10.287;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2020-01-17 11:13:16.880;Nicola;2019-02-28;11:57:10.287000;2;2019;2019-02
866;VMS 2;2019-02-28 11:56:58.960;Asciutta;Dry Off;;Nicola;2019-02-28;11:56:58.960000;2;2019;2019-02
866;VMS 2;2019-02-28 11:56:55.167;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;Nicola;2019-02-28;11:56:55.167000;2;2019;2019-02
852;VMS 2;2019-02-28 11:56:48.570;Asciutta;Dry Off;2021-03-04 14:41:37.040;Nicola;2019-02-28;11:56:48.570000;2;2019;2019-02
852;VMS 2;2019-02-28 11:56:43.843;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2021-03-04 14:41:37.040;Nicola;2019-02-28;11:56:43.843000;2;2019;2019-02
835;VMS 2;2019-02-28 11:56:34.013;Asciutta;Dry Off;;Nicola;2019-02-28;11:56:34.013000;2;2019;2019-02
835;VMS 2;2019-02-28 11:56:29.300;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;Nicola;2019-02-28;11:56:29.300000;2;2019;2019-02
803;VMS 2;2019-02-28 11:56:23.217;Asciutta;Dry Off;;Nicola;2019-02-28;11:56:23.217000;2;2019;2019-02
803;VMS 2;2019-02-28 11:56:17.523;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;Nicola;2019-02-28;11:56:17.523000;2;2019;2019-02
719;VMS 3;2019-02-28 00:00:00.000;Controllo gravidanza;+;2021-11-16 15:50:13.160;Nicola;2019-02-28;00:00:00;2;2019;2019-02
940;VMS 2;2019-02-28 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-28;00:00:00;2;2019;2019-02
941;VMS 2;2019-02-28 00:00:00.000;Controllo gravidanza;+;2021-03-04 14:41:37.070;Nicola;2019-02-28;00:00:00;2;2019;2019-02
937;VMS 2;2019-02-27 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-27;00:00:00;2;2019;2019-02
916;VMS 2;2019-02-26 09:32:25.240;Note;Generale;2022-01-25 23:59:00.000;Nicola;2019-02-26;09:32:25.240000;2;2019;2019-02
912;VMS 2;2019-02-26 09:32:04.677;Note;Generale;2021-11-16 15:50:13.177;Nicola;2019-02-26;09:32:04.677000;2;2019;2019-02
513;VMS 4;2019-02-26 00:00:00.000;Controllo gravidanza;+;2021-02-24 12:03:15.530;Nicola;2019-02-26;00:00:00;2;2019;2019-02
531;VMS 4;2019-02-26 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-26;00:00:00;2;2019;2019-02
906;VMS 2;2019-02-25 10:52:16.357;Note;Generale;;Nicola;2019-02-25;10:52:16.357000;2;2019;2019-02
903;VMS 2;2019-02-25 10:51:33.617;Note;Generale;;Nicola;2019-02-25;10:51:33.617000;2;2019;2019-02
643;;2019-02-25 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2022-01-19 09:47:49.263;Nicola;2019-02-25;00:00:00.010000;2;2019;2019-02
643;;2019-02-25 00:00:00.007;Calore;Herd Navigator;2022-01-19 09:47:49.263;Nicola;2019-02-25;00:00:00.007000;2;2019;2019-02
121;VMS 4;2019-02-25 00:00:00.000;Controllo gravidanza;+;2020-01-17 11:11:49.850;Nicola;2019-02-25;00:00:00;2;2019;2019-02
441;VMS 4;2019-02-25 00:00:00.000;Controllo gravidanza;+;2020-07-03 23:59:00.000;Nicola;2019-02-25;00:00:00;2;2019;2019-02
702;VMS 3;2019-02-25 00:00:00.000;Controllo gravidanza;+;2020-11-30 16:49:00.640;Nicola;2019-02-25;00:00:00;2;2019;2019-02
717;VMS 3;2019-02-25 00:00:00.000;Controllo gravidanza;+;2020-10-19 09:48:58.577;Nicola;2019-02-25;00:00:00;2;2019;2019-02
744;VMS 3;2019-02-25 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-25;00:00:00;2;2019;2019-02
934;VMS 2;2019-02-23 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-23;00:00:00;2;2019;2019-02
907;VMS 2;2019-02-22 09:33:20.640;Note;Generale;;Nicola;2019-02-22;09:33:20.640000;2;2019;2019-02
909;VMS 2;2019-02-22 09:31:41.330;Note;Generale;2021-06-04 15:23:17.277;Nicola;2019-02-22;09:31:41.330000;2;2019;2019-02
443;VMS 4;2019-02-22 09:30:21.590;Note;Generale;2021-03-04 14:41:37.010;Nicola;2019-02-22;09:30:21.590000;2;2019;2019-02
250;VMS 4;2019-02-22 00:00:00.000;Controllo gravidanza;+;2021-02-09 09:12:32.867;Nicola;2019-02-22;00:00:00;2;2019;2019-02
616;VMS 3;2019-02-22 00:00:00.000;Controllo gravidanza;+;2021-10-13 10:58:25.490;Nicola;2019-02-22;00:00:00;2;2019;2019-02
769;VMS 3;2019-02-22 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:44:41.973;Nicola;2019-02-22;00:00:00;2;2019;2019-02
933;VMS 2;2019-02-22 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-22;00:00:00;2;2019;2019-02
917;VMS 2;2019-02-21 09:43:14.740;Cambio ID del transponder; -> 14719;;;2019-02-21;09:43:14.740000;2;2019;2019-02
-1;;2019-02-21 00:00:00.000;Ingresso;Nascita;2019-02-21 00:00:00.000;Nicola;2019-02-21;00:00:00;2;2019;2019-02
-1;;2019-02-21 00:00:00.000;Riforma;"Morto; Morte";2019-02-21 00:00:00.000;Nicola;2019-02-21;00:00:00;2;2019;2019-02
917;VMS 2;2019-02-21 00:00:00.000;Parto;"Normale; Nato morto - {ca894ce9-1b31-49b2-a512-a8bf2080d9bb}";;Nicola;2019-02-21;00:00:00;2;2019;2019-02
760;VMS 3;2019-02-20 10:26:14.433;Cambio gruppo;3, VMS 3 -> ;2020-11-30 16:49:24.703;Nicola;2019-02-20;10:26:14.433000;2;2019;2019-02
916;VMS 2;2019-02-20 10:14:21.553;Cambio ID del transponder; -> 13529;2022-01-25 23:59:00.000;;2019-02-20;10:14:21.553000;2;2019;2019-02
726;Asciutte;2019-02-20 10:14:20.717;Asciutta;Dry Off;2020-03-16 09:51:27.577;Nicola;2019-02-20;10:14:20.717000;2;2019;2019-02
-1;;2019-02-20 00:00:00.000;Ingresso;Nascita;2019-02-20 00:00:00.000;Nicola;2019-02-20;00:00:00;2;2019;2019-02
-1;;2019-02-20 00:00:00.000;Riforma;"Morto; Morte";2019-02-20 00:00:00.000;Nicola;2019-02-20;00:00:00;2;2019;2019-02
644;VMS 3;2019-02-20 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-20;00:00:00;2;2019;2019-02
718;VMS 3;2019-02-20 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-20;00:00:00;2;2019;2019-02
916;VMS 2;2019-02-20 00:00:00.000;Parto;"Normale; Nato morto - {6d560469-e3ba-43c5-827a-4f7050319e18}";2022-01-25 23:59:00.000;Nicola;2019-02-20;00:00:00;2;2019;2019-02
760;VMS 3;2019-02-19 10:38:37.063;Cambio gruppo; -> 3, VMS 3;2020-11-30 16:49:24.703;Nicola;2019-02-19;10:38:37.063000;2;2019;2019-02
915;VMS 2;2019-02-19 10:32:15.593;Cambio ID del transponder; -> 7539;2021-02-09 09:11:42.940;;2019-02-19;10:32:15.593000;2;2019;2019-02
760;VMS 3;2019-02-19 10:11:06.813;Cambio gruppo;3, VMS 3 -> ;2020-11-30 16:49:24.703;Nicola;2019-02-19;10:11:06.813000;2;2019;2019-02
-1;;2019-02-19 00:00:00.000;Ingresso;Nascita;2019-02-19 00:00:00.000;Nicola;2019-02-19;00:00:00;2;2019;2019-02
-1;;2019-02-19 00:00:00.000;Riforma;"Morto; Morte";2019-02-19 00:00:00.000;Nicola;2019-02-19;00:00:00;2;2019;2019-02
756;VMS 4;2019-02-19 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:02.330;Nicola;2019-02-19;00:00:00;2;2019;2019-02
915;VMS 2;2019-02-19 00:00:00.000;Parto;"Normale; Nato morto - {7a86a1f4-ddfd-4220-bdc8-0022822000b0}";2021-02-09 09:11:42.940;Nicola;2019-02-19;00:00:00;2;2019;2019-02
748;VMS 4;2019-02-18 14:10:16.730;Asciutta;Dry Off;2020-11-30 16:49:12.200;Nicola;2019-02-18;14:10:16.730000;2;2019;2019-02
748;VMS 4;2019-02-18 14:10:12.363;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-11-30 16:49:12.200;Nicola;2019-02-18;14:10:12.363000;2;2019;2019-02
431;VMS 4;2019-02-18 14:10:05.357;Asciutta;Dry Off;2021-04-01 14:47:02.283;Nicola;2019-02-18;14:10:05.357000;2;2019;2019-02
431;VMS 4;2019-02-18 14:09:58.650;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-04-01 14:47:02.283;Nicola;2019-02-18;14:09:58.650000;2;2019;2019-02
755;VMS 3;2019-02-18 14:09:51.210;Asciutta;Dry Off;2021-04-01 14:47:02.317;Nicola;2019-02-18;14:09:51.210000;2;2019;2019-02
755;VMS 3;2019-02-18 14:09:45.483;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2021-04-01 14:47:02.317;Nicola;2019-02-18;14:09:45.483000;2;2019;2019-02
751;VMS 3;2019-02-18 14:09:39.400;Asciutta;Dry Off;;Nicola;2019-02-18;14:09:39.400000;2;2019;2019-02
751;VMS 3;2019-02-18 14:09:35.093;Cambio gruppo;3, VMS 3 -> 5, Asciutte;;Nicola;2019-02-18;14:09:35.093000;2;2019;2019-02
621;VMS 3;2019-02-18 14:09:29.027;Asciutta;Dry Off;;Nicola;2019-02-18;14:09:29.027000;2;2019;2019-02
621;VMS 3;2019-02-18 14:09:22.693;Cambio gruppo;3, VMS 3 -> 5, Asciutte;;Nicola;2019-02-18;14:09:22.693000;2;2019;2019-02
860;VMS 2;2019-02-18 14:09:15.657;Asciutta;Dry Off;;Nicola;2019-02-18;14:09:15.657000;2;2019;2019-02
860;VMS 2;2019-02-18 14:09:10.917;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;Nicola;2019-02-18;14:09:10.917000;2;2019;2019-02
853;VMS 2;2019-02-18 14:09:05.377;Asciutta;Dry Off;;Nicola;2019-02-18;14:09:05.377000;2;2019;2019-02
853;VMS 2;2019-02-18 14:08:55.253;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;Nicola;2019-02-18;14:08:55.253000;2;2019;2019-02
847;VMS 2;2019-02-18 14:08:49.650;Asciutta;Dry Off;2020-07-22 12:34:06.083;Nicola;2019-02-18;14:08:49.650000;2;2019;2019-02
847;VMS 2;2019-02-18 14:08:45.113;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2020-07-22 12:34:06.083;Nicola;2019-02-18;14:08:45.113000;2;2019;2019-02
175;VMS 2;2019-02-18 14:08:39.123;Asciutta;Dry Off;2020-07-01 14:12:21.227;Nicola;2019-02-18;14:08:39.123000;2;2019;2019-02
175;VMS 2;2019-02-18 14:08:33.147;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2020-07-01 14:12:21.227;Nicola;2019-02-18;14:08:33.147000;2;2019;2019-02
914;VMS 2;2019-02-17 21:58:09.427;Cambio ID del transponder; -> 3979;;;2019-02-17;21:58:09.427000;2;2019;2019-02
443;Asciutte;2019-02-17 10:48:38.777;Cambio gruppo;5, Asciutte -> 4, VMS 4;2021-03-04 14:41:37.010;Nicola;2019-02-17;10:48:38.777000;2;2019;2019-02
-1;;2019-02-17 00:00:00.000;Ingresso;Nascita;2019-02-17 00:00:00.000;Nicola;2019-02-17;00:00:00;2;2019;2019-02
-1;;2019-02-17 00:00:00.000;Riforma;"Morto; Morte";2019-02-17 00:00:00.000;Nicola;2019-02-17;00:00:00;2;2019;2019-02
-1;;2019-02-17 00:00:00.000;Ingresso;Nascita;2019-02-17 00:00:00.000;Nicola;2019-02-17;00:00:00;2;2019;2019-02
-1;;2019-02-17 00:00:00.000;Riforma;"Morto; Morte";2019-02-17 00:00:00.000;Nicola;2019-02-17;00:00:00;2;2019;2019-02
443;Asciutte;2019-02-17 00:00:00.000;Parto;"Normale; Nato morto - {008dde42-b131-4b3c-b70d-02a21c82bddc}";2021-03-04 14:41:37.010;Nicola;2019-02-17;00:00:00;2;2019;2019-02
914;VMS 2;2019-02-17 00:00:00.000;Parto;"Normale; Nato morto - {42470e54-b49b-4d39-9e83-004acc445346}";;Nicola;2019-02-17;00:00:00;2;2019;2019-02
913;VMS 2;2019-02-15 10:35:57.097;Cambio ID del transponder; -> 9571;2021-11-16 15:50:13.177;;2019-02-15;10:35:57.097000;2;2019;2019-02
912;VMS 2;2019-02-15 10:30:15.777;Cambio ID del transponder; -> 7146;2021-11-16 15:50:13.177;;2019-02-15;10:30:15.777000;2;2019;2019-02
-1;;2019-02-15 00:00:00.000;Ingresso;Nascita;2019-02-15 00:00:00.000;Nicola;2019-02-15;00:00:00;2;2019;2019-02
-1;;2019-02-15 00:00:00.000;Riforma;"Morto; Morte";2019-02-15 00:00:00.000;Nicola;2019-02-15;00:00:00;2;2019;2019-02
204;Vitelli;2019-02-15 00:00:00.000;Ingresso;Nascita;;Nicola;2019-02-15;00:00:00;2;2019;2019-02
912;VMS 2;2019-02-15 00:00:00.000;Parto;"Normale; 204";2021-11-16 15:50:13.177;Nicola;2019-02-15;00:00:00;2;2019;2019-02
913;VMS 2;2019-02-15 00:00:00.000;Parto;"Normale; Nato morto - {f7650c38-9b4b-475a-ae31-18fb38f0af30}";2021-11-16 15:50:13.177;Nicola;2019-02-15;00:00:00;2;2019;2019-02
931;VMS 2;2019-02-15 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-15;00:00:00;2;2019;2019-02
904;VMS 2;2019-02-14 11:17:40.423;Note;Generale;2021-03-04 14:41:37.057;Nicola;2019-02-14;11:17:40.423000;2;2019;2019-02
911;VMS 2;2019-02-14 10:01:39.057;Cambio ID del transponder; -> 9287;2021-01-05 10:22:43.787;;2019-02-14;10:01:39.057000;2;2019;2019-02
131;VMS 4;2019-02-14 00:00:00.000;Controllo gravidanza;+;2020-04-27 11:20:41.937;Nicola;2019-02-14;00:00:00;2;2019;2019-02
200;Vitelli;2019-02-14 00:00:00.000;Ingresso;Nascita;;Nicola;2019-02-14;00:00:00;2;2019;2019-02
457;VMS 4;2019-02-14 00:00:00.000;Controllo gravidanza;+;2020-11-30 16:47:23.047;Nicola;2019-02-14;00:00:00;2;2019;2019-02
554;VMS 4;2019-02-14 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-14;00:00:00;2;2019;2019-02
911;VMS 2;2019-02-14 00:00:00.000;Parto;"Normale; 200";2021-01-05 10:22:43.787;Nicola;2019-02-14;00:00:00;2;2019;2019-02
929;VMS 2;2019-02-14 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:02.330;Nicola;2019-02-14;00:00:00;2;2019;2019-02
930;VMS 2;2019-02-14 00:00:00.000;Controllo gravidanza;+;;Nicola;2019-02-14;00:00:00;2;2019;2019-02
910;VMS 2;2019-02-13 14:35:24.943;Cambio ID del transponder; -> 13326;2021-04-01 14:47:02.330;;2019-02-13;14:35:24.943000;2;2019;2019-02
904;VMS 2;2019-02-13 12:07:27.000;Note;Generale;2021-03-04 14:41:37.057;Nicola;2019-02-13;12:07:27;2;2019;2019-02
